"method","trait","RMSE"
"Rphylopars","Plant.lifespan",0.559969374899654
"Rphylopars","Plant.lifespan",0.688468470738948
"Rphylopars","Plant.lifespan",0.0118242699714929
"Rphylopars","Plant.lifespan",0.312998238667847
"Rphylopars","Plant.lifespan",1.05385686937447
"Rphylopars","Plant.lifespan",0.596764497111633
"Rphylopars","Plant.lifespan",0.156282018551222
"Rphylopars","Plant.lifespan",0.972952108200148
"Rphylopars","Plant.lifespan",0.154043614366071
"Rphylopars","Plant.lifespan",0.000813705862544729
"Rphylopars","Plant.lifespan",0.011115513539414
"Rphylopars","Plant.lifespan",2.13998967840196
"Rphylopars","Plant.lifespan",2.10657542981597
"Rphylopars","Plant.lifespan",0.472503928365094
"Rphylopars","Plant.lifespan",0.0208623015542915
"Rphylopars","Plant.lifespan",0.228585764243796
"Rphylopars","Plant.lifespan",0.519832629384153
"Rphylopars","Plant.lifespan",0.00637517477070159
"Rphylopars","Plant.lifespan",0.731858280626714
"Rphylopars","Plant.lifespan",0.287707523272356
"Rphylopars","Plant.lifespan",1.28733725530688
"Rphylopars","Plant.lifespan",0.362976711569289
"Rphylopars","Plant.lifespan",0.548956076746985
"Rphylopars","Plant.lifespan",0.255539211306654
"Rphylopars","Plant.lifespan",0.00249668886158827
"Rphylopars","Plant.lifespan",0.174855909574528
"Rphylopars","Plant.lifespan",0.0981040817203967
"Rphylopars","Plant.lifespan",0.741813471227365
"Rphylopars","Plant.lifespan",0.000771370850968798
"Rphylopars","Plant.lifespan",3.31738903062289
"Rphylopars","Plant.lifespan",4.64147217096174
"Rphylopars","Plant.lifespan",1.83673506413592
"Rphylopars","Plant.lifespan",1.00363523767532
"Rphylopars","Plant.lifespan",0.068439243824362
"Rphylopars","Plant.lifespan",2.43553724071357
"Rphylopars","Plant.lifespan",0.242924737755719
"Rphylopars","Plant.lifespan",0.0315945124786149
"Rphylopars","Plant.lifespan",0.197969780674805
"Rphylopars","Plant.lifespan",0.156750753325069
"Rphylopars","Plant.lifespan",3.68244716103069
"Rphylopars","Plant.lifespan",1.43810234265066
"Rphylopars","Plant.lifespan",0.678093078697745
"Rphylopars","Plant.lifespan",4.47545604978113
"Rphylopars","Plant.lifespan",1.38089121822139
"Rphylopars","Plant.lifespan",0.0527425628334763
"Rphylopars","Plant.lifespan",0.000150582228809446
"Rphylopars","Plant.lifespan",0.0179279150608211
"Rphylopars","Plant.lifespan",0.00824761857608708
"Rphylopars","Plant.lifespan",0.392816104347382
"Rphylopars","Plant.lifespan",1.21331335434539
"Rphylopars","Plant.lifespan",2.47363793519704
"Rphylopars","Plant.lifespan",1.36510351913219
"Rphylopars","Plant.lifespan",0.432749531539395
"Rphylopars","Plant.lifespan",0.071383816790045
"Rphylopars","Plant.lifespan",0.516453279556959
"Rphylopars","Plant.lifespan",1.93520342380598
"Rphylopars","Plant.lifespan",0.0691293409374057
"Rphylopars","Plant.lifespan",7.55901003945337
"Rphylopars","Plant.lifespan",1.36467929863814
"Rphylopars","Plant.lifespan",1.52361937818597
"Rphylopars","Plant.lifespan",0.118733280502439
"Rphylopars","Plant.lifespan",0.650872773680796
"Rphylopars","Plant.lifespan",0.397734888169469
"Rphylopars","Plant.lifespan",0.210786961498859
"Rphylopars","Plant.lifespan",3.38245674793368
"Rphylopars","Plant.lifespan",0.353460506675197
"Rphylopars","Plant.lifespan",1.00983218122581
"Rphylopars","Plant.lifespan",0.00762347636945094
"Rphylopars","Plant.lifespan",4.46113760034283
"Rphylopars","Plant.lifespan",0.142413043889536
"Rphylopars","Plant.lifespan",0.181208514618092
"Rphylopars","Plant.lifespan",0.391369410552521
"Rphylopars","Plant.lifespan",0.131428535922394
"Rphylopars","Plant.lifespan",0.179597816797687
"Rphylopars","Plant.lifespan",2.92257351509781
"Rphylopars","Plant.lifespan",0.132496257984073
"Rphylopars","Plant.lifespan",0.450848356021967
"Rphylopars","Plant.lifespan",0.00782993281263761
"Rphylopars","Plant.lifespan",2.29536569169589
"Rphylopars","Plant.lifespan",2.31011651041968
"Rphylopars","Plant.lifespan",0.049250254980939
"Rphylopars","Plant.lifespan",1.6535394626581
"Rphylopars","Plant.lifespan",0.374306910524712
"Rphylopars","Plant.lifespan",2.9265132780607
"Rphylopars","Plant.lifespan",0.0780179505014114
"Rphylopars","Plant.lifespan",0.0371497930706675
"Rphylopars","Plant.lifespan",1.20701004623535
"Rphylopars","Plant.lifespan",2.0774678517851
"Rphylopars","Plant.lifespan",0.103695655834607
"Rphylopars","Plant.lifespan",0.103815088242008
"Rphylopars","Plant.lifespan",6.15097371495488
"Rphylopars","Plant.lifespan",0.05706410703868
"Rphylopars","Plant.lifespan",0.37869966151982
"Rphylopars","Plant.lifespan",1.08037664646722
"Rphylopars","Plant.lifespan",0.606695153925432
"Rphylopars","Plant.lifespan",0.0018619468648381
"Rphylopars","Plant.lifespan",0.171317645672323
"Rphylopars","Plant.lifespan",0.0390911911725913
"Rphylopars","Plant.lifespan",0.0821695947432674
"Rphylopars","Plant.lifespan",0.106813362717988
"Rphylopars","Plant.lifespan",0.0490774160604783
"Rphylopars","Plant.lifespan",0.0666140386317661
"Rphylopars","Plant.lifespan",1.60146523247798
"Rphylopars","Plant.lifespan",0.0355682650358201
"Rphylopars","Plant.lifespan",0.112334453821311
"Rphylopars","Plant.lifespan",0.000486177740840375
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Plant.lifespan",NA
"Rphylopars","Seed.dry.mass",30.2042181826479
"Rphylopars","Seed.dry.mass",3.34478855228263
"Rphylopars","Seed.dry.mass",3.18817481845429
"Rphylopars","Seed.dry.mass",3.88297730844462
"Rphylopars","Seed.dry.mass",7.67420030078379
"Rphylopars","Seed.dry.mass",5.39858415703171
"Rphylopars","Seed.dry.mass",12.8071050781812
"Rphylopars","Seed.dry.mass",0.00734758014761875
"Rphylopars","Seed.dry.mass",3.0164253805164
"Rphylopars","Seed.dry.mass",4.35064350387287
"Rphylopars","Seed.dry.mass",15.9729896389583
"Rphylopars","Seed.dry.mass",3.68324684288995
"Rphylopars","Seed.dry.mass",0.0591327646972119
"Rphylopars","Seed.dry.mass",15.0078020790793
"Rphylopars","Seed.dry.mass",1.03422874638959
"Rphylopars","Seed.dry.mass",1.48318345291191
"Rphylopars","Seed.dry.mass",9.78231380734123
"Rphylopars","Seed.dry.mass",20.9879253997037
"Rphylopars","Seed.dry.mass",10.6069391163106
"Rphylopars","Seed.dry.mass",2.80570440233842
"Rphylopars","Seed.dry.mass",2.90154378485078
"Rphylopars","Seed.dry.mass",8.77617815979009
"Rphylopars","Seed.dry.mass",6.26338868298084
"Rphylopars","Seed.dry.mass",8.81420029587355
"Rphylopars","Seed.dry.mass",16.7382065835327
"Rphylopars","Seed.dry.mass",1.18114955634427
"Rphylopars","Seed.dry.mass",33.2729345057672
"Rphylopars","Seed.dry.mass",2.95770449930585
"Rphylopars","Seed.dry.mass",15.4729740561218
"Rphylopars","Seed.dry.mass",8.99081293008677
"Rphylopars","Seed.dry.mass",9.65637773875495
"Rphylopars","Seed.dry.mass",6.98898082945517
"Rphylopars","Seed.dry.mass",14.2594497710802
"Rphylopars","Seed.dry.mass",5.71531598219798
"Rphylopars","Seed.dry.mass",8.16527761329963
"Rphylopars","Seed.dry.mass",2.15357117466436
"Rphylopars","Seed.dry.mass",2.73267358313467
"Rphylopars","Seed.dry.mass",28.2281315498572
"Rphylopars","Seed.dry.mass",10.0671928809562
"Rphylopars","Seed.dry.mass",1.11592316682756
"Rphylopars","Seed.dry.mass",16.7863026648994
"Rphylopars","Seed.dry.mass",0.294394773109071
"Rphylopars","Seed.dry.mass",6.77368999854983
"Rphylopars","Seed.dry.mass",13.6746126258588
"Rphylopars","Seed.dry.mass",4.36231469625817
"Rphylopars","Seed.dry.mass",24.0208299483311
"Rphylopars","Seed.dry.mass",2.37993350529216
"Rphylopars","Seed.dry.mass",2.6547749568521
"Rphylopars","Seed.dry.mass",8.90828636493463
"Rphylopars","Seed.dry.mass",38.0480778299351
"Rphylopars","Seed.dry.mass",21.639018146303
"Rphylopars","Seed.dry.mass",31.9688653965624
"Rphylopars","Seed.dry.mass",4.67889859013739
"Rphylopars","Seed.dry.mass",0.132030494038623
"Rphylopars","Seed.dry.mass",2.6447666360635
"Rphylopars","Seed.dry.mass",1.431950638309
"Rphylopars","Seed.dry.mass",6.19806874145039
"Rphylopars","Seed.dry.mass",18.6192416940167
"Rphylopars","Seed.dry.mass",16.2290320143265
"Rphylopars","Seed.dry.mass",1.94661333949284
"Rphylopars","Seed.dry.mass",21.9014075600125
"Rphylopars","Seed.dry.mass",11.7191662592462
"Rphylopars","Seed.dry.mass",29.1946329003373
"Rphylopars","Seed.dry.mass",1.44776252496492
"Rphylopars","Seed.dry.mass",5.22033396183698
"Rphylopars","Seed.dry.mass",0.00716082857174982
"Rphylopars","Seed.dry.mass",19.7336164231204
"Rphylopars","Seed.dry.mass",1.14139164995106
"Rphylopars","Seed.dry.mass",2.50421232674567
"Rphylopars","Seed.dry.mass",4.5404471769122
"Rphylopars","Seed.dry.mass",0.0731699353583054
"Rphylopars","Seed.dry.mass",4.85884190656689
"Rphylopars","Seed.dry.mass",19.5908659663944
"Rphylopars","Seed.dry.mass",31.0916647886622
"Rphylopars","Seed.dry.mass",21.7837031097865
"Rphylopars","Seed.dry.mass",1.13693697709332
"Rphylopars","Seed.dry.mass",6.19605360595482
"Rphylopars","Seed.dry.mass",13.6040706197135
"Rphylopars","Seed.dry.mass",0.0366981964292793
"Rphylopars","Seed.dry.mass",6.72736066072817
"Rphylopars","Seed.dry.mass",0.667066770403722
